id,title,budget,revenue,profit,roi,vote_average,main_genre,lead_actor,director,is_hit
6978,Big Trouble in Little China,25000000,11000000,-14000000,-0.56,7.1,Action,Kurt Russell,John Carpenter,0
59440,Warrior,25000000,23057115,-1942885,-0.0777154,7.7,Action,Tom Hardy,Gavin O'Connor,0
1770,Michael Collins,28000000,16900000,-11100000,-0.3964285714285714,6.7,Drama,Liam Neeson,Neil Jordan,0
8988,Stop-Loss,25000000,11207130,-13792870,-0.5517148,6.1,Drama,Ryan Phillippe,Kimberly Peirce,0
15992,Abandon,25000000,10719357,-14280643,-0.57122572,4.6,Drama,Katie Holmes,Stephen Gaghan,0
17707,Brokedown Palace,25000000,13000000,-12000000,-0.48,6.2,Drama,Claire Danes,Jonathan Kaplan,0
77883,The Possession,14000000,85446075,71446075,5.103291071428571,5.8,Horror,Jeffrey Dean Morgan,Ole Bornedal,1
40001,Mrs. Winterbourne,25000000,10070000,-14930000,-0.5972,5.3,Comedy,Shirley MacLaine,Richard Benjamin,0
64639,Straw Dogs,25000000,10324441,-14675559,-0.58702236,5.5,Drama,James Marsden,Rod Lurie,0
9903,The Hoax,25000000,11772461,-13227539,-0.52910156,6.4,Comedy,Richard Gere,Lasse Hallström,0
20766,The Road,32000000,27635305,-4364695,-0.13639671875,6.8,Adventure,Viggo Mortensen,John Hillcoat,0
24264,Sheena,25000000,5778353,-19221647,-0.76886588,5.0,Action,Tanya Roberts,John Guillermin,0
9067,Tank Girl,25000000,4064495,-20935505,-0.8374202,5.5,Action,Lori Petty,Rachel Talalay,0
8338,Blindness,25000000,19844979,-5155021,-0.20620084,6.4,Drama,Julianne Moore,Fernando Meirelles,0
168705,BloodRayne,25000000,2405420,-22594580,-0.9037832,3.5,Action,Kristanna Loken,Uwe Boll,0
72113,Carnage,25000000,27603069,2603069,0.10412276,7.0,Comedy,Kate Winslet,Roman Polanski,0
22256,Without Limits,25000000,777423,-24222577,-0.96890308,6.2,Drama,Billy Crudup,Robert Towne,0
12404,Me and Orson Welles,25000000,2336172,-22663828,-0.90655312,6.6,Comedy,Zac Efron,Richard Linklater,0
152742,The Best Offer,13500000,19255873,5755873,0.42636096296296294,7.7,Drama,Geoffrey Rush,Giuseppe Tornatore,0
11699,The Bad Lieutenant: Port of Call - New Orleans,25000000,10589102,-14410898,-0.57643592,6.0,Drama,Nicolas Cage,Werner Herzog,0
48034,Little White Lies,25000000,48531470,23531470,0.9412588,7.1,Comedy,François Cluzet,Guillaume Canet,0
36696,Space Dogs,25000000,6500000,-18500000,-0.74,6.3,Family,Anna Bolshova,Inna Evlannikova,0
109091,The Counselor,25000000,71009334,46009334,1.84037336,5.0,Thriller,Michael Fassbender,Ridley Scott,1
33157,Waterloo,25000000,3052000,-21948000,-0.87792,7.0,History,Rod Steiger,Sergey Bondarchuk,0
859,Dangerous Liaisons,14000000,34670720,20670720,1.47648,7.0,Drama,Glenn Close,Stephen Frears,1
83770,On the Road,25000000,8784318,-16215682,-0.64862728,5.5,Adventure,Garrett Hedlund,Walter Salles,0
168,Star Trek IV: The Voyage Home,24000000,133000000,109000000,4.541666666666667,6.9,Science Fiction,William Shatner,Leonard Nimoy,1
1246,Rocky Balboa,24000000,155721132,131721132,5.4883805,6.5,Drama,Sylvester Stallone,Sylvester Stallone,1
4233,Scream 2,24000000,172363301,148363301,6.181804208333333,6.1,Horror,David Arquette,Wes Craven,1
174751,Jane Got a Gun,25000000,1397284,-23602716,-0.94410864,5.4,Action,Natalie Portman,Gavin O'Connor,0
184098,Think Like a Man Too,24000000,70181428,46181428,1.9242261666666667,6.4,Comedy,Adam Brody,Tim Story,1
2069,The Whole Nine Yards,41300000,106371651,65071651,1.575584769975787,6.2,Comedy,Bruce Willis,Jonathan Lynn,1
1788,Footloose,8200000,80035402,71835402,8.760414878048781,6.4,Drama,Kevin Bacon,Herbert Ross,1
11635,Old School,24000000,87055349,63055349,2.627306208333333,6.6,Comedy,Luke Wilson,Todd Phillips,1
177,The Fisher King,24000000,41895491,17895491,0.7456454583333333,7.2,Comedy,Jeff Bridges,Terry Gilliam,0
3600,I Still Know What You Did Last Summer,65000000,40002112,-24997888,-0.3845828923076923,5.1,Horror,Jennifer Love Hewitt,Danny Cannon,0
2621,Return to Me,24000000,36609995,12609995,0.5254164583333333,6.1,Romance,David Duchovny,Bonnie Hunt,0
10358,Zack and Miri Make a Porno,24000000,42105111,18105111,0.754379625,6.1,Comedy,Seth Rogen,Kevin Smith,0
10313,The Men Who Stare at Goats,24000000,68729358,44729358,1.86372325,5.9,Comedy,George Clooney,Grant Heslov,1
13476,Win a Date with Tad Hamilton!,17000000,16980098,-19902,-0.0011707058823529411,5.5,Comedy,Josh Duhamel,Robert Luketic,0
10208,Muppets from Space,24000000,16290976,-7709024,-0.32120933333333335,5.8,Fantasy,Steve Whitmire,Tim Hill,0
24961,The Wiz,24000000,21049053,-2950947,-0.122956125,5.9,Adventure,Diana Ross,Sidney Lumet,0
20697,Ready to Rumble,24000000,12372410,-11627590,-0.48448291666666665,4.7,Action,David Arquette,Brian Robbins,0
20761,Play It to the Bone,24000000,8434146,-15565854,-0.64857725,5.7,Comedy,Antonio Banderas,Ron Shelton,0
70868,I Don't Know How She Does It,24000000,30551495,6551495,0.27297895833333335,5.0,Romance,Sarah Jessica Parker,Douglas McGrath,0
43593,Piranha 3D,24000000,83188165,59188165,2.4661735416666666,5.3,Comedy,Elisabeth Shue,Alexandre Aja,1
40688,Meet the Deedles,24000000,4562146,-19437854,-0.8099105833333333,4.1,Animation,Paul Walker,Steve Boyum,0
26672,The Thief and the Cobbler,28000000,669276,-27330724,-0.9760972857142857,6.8,Adventure,Vincent Price,Richard Williams,0
41283,Faster,24000000,23081726,-918274,-0.038261416666666666,6.1,Crime,Dwayne Johnson,"George Tillman, Jr.",0
4935,Howl's Moving Castle,24000000,234710455,210710455,8.779602291666667,8.2,Fantasy,Takuya Kimura,Hayao Miyazaki,1
19908,Zombieland,23600000,102391382,78791382,3.3386178813559324,7.2,Comedy,Jesse Eisenberg,Ruben Fleischer,1
10663,The Waterboy,23000000,185991646,162991646,7.086593304347826,5.9,Comedy,Adam Sandler,Frank Coraci,1
1891,The Empire Strikes Back,18000000,538400000,520400000,28.91111111111111,8.2,Adventure,Mark Hamill,Irvin Kershner,1
9737,Bad Boys,19000000,141407024,122407024,6.442474947368421,6.5,Action,Will Smith,Michael Bay,1
37137,The Naked Gun 2½: The Smell of Fear,23000000,86930411,63930411,2.7795830869565217,6.6,Comedy,Leslie Nielsen,David Zucker,1
9532,Final Destination,23000000,53302314,30302314,1.3174919130434783,6.4,Horror,Devon Sawa,James Wong,1
10316,The Ides of March,12500000,75993061,63493061,5.07944488,6.5,Drama,Ryan Gosling,George Clooney,1
2787,Pitch Black,23000000,53187659,30187659,1.3125069130434783,6.7,Thriller,Vin Diesel,David Twohy,1
152601,Her,23000000,47351251,24351251,1.0587500434782608,7.9,Romance,Joaquin Phoenix,Spike Jonze,1
10866,Joy Ride,23000000,36642838,13642838,0.5931668695652174,6.3,Mystery,Steve Zahn,John Dahl,0
227707,The Adventurer: The Curse of the Midas Box,25000000,6399,-24993601,-0.99974404,5.1,Fantasy,Aneurin Barnard,Jonathan Newman,0
21349,Anywhere But Here,23000000,18653615,-4346385,-0.18897326086956523,5.9,Drama,Susan Sarandon,Wayne Wang,0
70435,Haywire,23000000,33372606,10372606,0.4509828695652174,5.6,Action,Gina Carano,Steven Soderbergh,0
580,Jaws: The Revenge,23000000,51881013,28881013,1.2556962173913044,3.5,Adventure,Lorraine Gary,Joseph Sargent,1
20024,The End of the Affair,23000000,10827816,-12172184,-0.5292253913043479,6.6,Drama,Ralph Fiennes,Neil Jordan,0
2453,Harley Davidson and the Marlboro Man,23000000,7434726,-15565274,-0.6767510434782609,6.1,Action,Mickey Rourke,Simon Wincer,0
6973,In the Valley of Elah,23000000,29541790,6541790,0.284425652173913,6.6,History,Tommy Lee Jones,Paul Haggis,0
22215,Cheri,23000000,9366227,-13633773,-0.5927727391304348,5.9,Drama,Michelle Pfeiffer,Stephen Frears,0
11632,Vanity Fair,23000000,16123851,-6876149,-0.298963,5.5,Drama,Reese Witherspoon,Mira Nair,0
30596,Bodyguards and Assassins,23000000,5837674,-17162326,-0.7461880869565217,6.5,Drama,Donnie Yen,Teddy Chan,0
3021,1408,25000000,94679598,69679598,2.78718392,6.5,Horror,John Cusack,Mikael Håfström,1
957,Spaceballs,22700000,38119483,15419483,0.6792723788546255,6.7,Comedy,Mel Brooks,Mel Brooks,0
256917,The Water Diviner,22500000,15520023,-6979977,-0.3102212,6.8,War,Russell Crowe,Russell Crowe,0
251,Ghost,22000000,505000000,483000000,21.954545454545453,6.9,Fantasy,Patrick Swayze,Jerry Zucker,1
544,There's Something About Mary,23000000,369884651,346884651,15.081941347826087,6.5,Romance,Cameron Diaz,Bobby Farrelly,1
11395,The Santa Clause,22000000,189833357,167833357,7.628788954545454,6.3,Fantasy,Tim Allen,John Pasquin,1
14635,The Rookie,20000000,75597042,55597042,2.7798521,6.5,Drama,Dennis Quaid,John Lee Hancock,1
13680,The Game Plan,22000000,147880543,125880543,5.721842863636364,6.0,Comedy,Dwayne Johnson,Andy Fickman,1
688,The Bridges of Madison County,24000000,182016617,158016617,6.584025708333333,7.3,Drama,Meryl Streep,Clint Eastwood,1
11090,The Animal,22000000,84772742,62772742,2.8533064545454545,4.6,Action,Rob Schneider,Luke Greenfield,1
783,Gandhi,22000000,77737889,55737889,2.533540409090909,7.4,Drama,Ben Kingsley,Richard Attenborough,1
228194,The Hundred-Foot Journey,22000000,88880821,66880821,3.040037318181818,7.3,Drama,Helen Mirren,Lasse Hallström,1
1642,The Net,22000000,110627965,88627965,4.028543863636363,5.6,Crime,Sandra Bullock,Irwin Winkler,1
10950,I Am Sam,22000000,92542418,70542418,3.2064735454545454,7.2,Drama,Sean Penn,Jessie Nelson,1
235260,Son of God,22000000,67800064,45800064,2.081821090909091,5.9,Drama,Roma Downey,Christopher Spencer,1
277,Underworld,22000000,95708457,73708457,3.350384409090909,6.6,Fantasy,Kate Beckinsale,Len Wiseman,1
8999,Derailed,22000000,57479076,35479076,1.6126852727272727,6.1,Drama,Clive Owen,Mikael Håfström,1
11323,The Informant!,22000000,35424826,13424826,0.6102193636363636,6.0,Drama,Matt Damon,Steven Soderbergh,0
11453,Deuce Bigalow: European Gigolo,22000000,22400154,400154,0.01818881818181818,4.7,Comedy,Rob Schneider,Mike Bigelow,0
146239,Delivery Man,26000000,51164106,25164106,0.9678502307692308,6.2,Comedy,Vince Vaughn,Ken Scott,0
10878,Saving Silverman,22000000,19351569,-2648431,-0.12038322727272727,5.4,Comedy,Jason Biggs,Dennis Dugan,0
82650,Diary of a Wimpy Kid: Dog Days,22000000,77112176,55112176,2.505098909090909,6.0,Comedy,Zachary Gordon,David Bowers,1
2294,Jay and Silent Bob Strike Back,22000000,33788161,11788161,0.5358255,6.4,Comedy,Kevin Smith,Kevin Smith,0
2176,The Glass House,30000000,23619609,-6380391,-0.2126797,5.4,Drama,Leelee Sobieski,Daniel Sackheim,0
270487,"Hail, Caesar!",22000000,63647656,41647656,1.8930752727272728,5.7,Comedy,Josh Brolin,Joel Coen,1
204082,Homefront,22000000,43058898,21058898,0.9572226363636364,6.4,Action,Jason Statham,Gary Fleder,0
24100,The Little Vampire,22000000,13555988,-8444012,-0.38381872727272726,6.1,Family,Richard E. Grant,Uli Edel,0
5550,RoboCop 3,22000000,10696210,-11303790,-0.5138086363636364,4.2,Action,Robert John Burke,Fred Dekker,0
287948,The Transporter Refueled,25000000,72629670,47629670,1.9051868,5.2,Thriller,Ed Skrein,Camille Delamarre,1
9075,Black Book,21000000,26193068,5193068,0.2472889523809524,7.2,Drama,Carice van Houten,Paul Verhoeven,0
11661,Joyeux Noël,22000000,17709155,-4290845,-0.19503840909090908,7.2,Romance,Diane Kruger,Christian Carion,0
109513,Hit & Run,2000000,14400000,12400000,6.2,5.5,Action,Kristen Bell,Dax Shepard,1
204922,Before I Go to Sleep,22000000,15447154,-6552846,-0.29785663636363635,6.2,Mystery,Nicole Kidman,Rowan Joffe,0
38985,Sorcerer,22000000,12000000,-10000000,-0.45454545454545453,7.4,Action,Roy Scheider,William Friedkin,0
44113,Stone,22000000,9479718,-12520282,-0.5691037272727273,5.2,Drama,Frances Conroy,John Curran,0
164457,Out of the Furnace,22000000,15400000,-6600000,-0.3,6.5,Thriller,Christian Bale,Scott Cooper,0
4566,Michael Clayton,25000000,92991835,67991835,2.7196734,6.5,Drama,George Clooney,Tony Gilroy,1
153158,Underdogs,22000000,24000000,2000000,0.09090909090909091,6.0,Animation,Juan José Campanella,Juan José Campanella,0
81836,To Rome with Love,17000000,73244881,56244881,3.308522411764706,5.6,Romance,Ellen Page,Woody Allen,1
10724,Firefox,18000000,70687344,52687344,2.9270746666666665,5.5,Science Fiction,Clint Eastwood,Clint Eastwood,1
2196,Death at a Funeral,9000000,46,-8999954,-0.9999948888888889,6.9,Comedy,Matthew Macfadyen,Frank Oz,0
1499,Teenage Mutant Ninja Turtles III,21000000,42000000,21000000,1.0,5.1,Action,Paige Turco,Stuart Gillard,1
20857,Hardball,32000000,40222729,8222729,0.25696028125,6.3,Comedy,Keanu Reeves,Brian Robbins,0
82693,Silver Linings Playbook,21000000,205738714,184738714,8.797081619047619,6.9,Drama,Bradley Cooper,David O. Russell,1
1646,Freedom Writers,21000000,41170784,20170784,0.9605135238095238,7.5,Crime,Hilary Swank,Richard LaGravenese,0
4108,The Transporter,21000000,43928932,22928932,1.0918539047619047,6.6,Action,Jason Statham,Louis Leterrier,1
8456,Never Back Down,20000000,41627431,21627431,1.08137155,6.4,Drama,Sean Faris,Jeff Wadlow,1
7341,The Rage: Carrie 2,21000000,17762705,-3237295,-0.15415690476190477,5.1,Horror,Emily Bergl,Katt Shea,0
19255,Away We Go,17000000,14899417,-2100583,-0.12356370588235294,6.7,Drama,John Krasinski,Sam Mendes,0
10187,Swing Vote,21000000,17600000,-3400000,-0.1619047619047619,5.8,Drama,Kevin Costner,Joshua Michael Stern,0
31005,Moonlight Mile,21000000,10011050,-10988950,-0.5232833333333333,6.5,Romance,Jake Gyllenhaal,Brad Silberling,0
50780,The Beaver,21000000,970816,-20029184,-0.9537706666666667,6.3,Drama,Jodie Foster,Jodie Foster,0
16363,The Best Little Whorehouse in Texas,35000000,69701637,34701637,0.9914753428571429,5.9,Comedy,Burt Reynolds,Colin Higgins,0
1946,eXistenZ,15000000,2856712,-12143288,-0.8095525333333333,6.7,Action,Jennifer Jason Leigh,David Cronenberg,0
85,Raiders of the Lost Ark,18000000,389925971,371925971,20.662553944444443,7.7,Adventure,Harrison Ford,Steven Spielberg,1
772,Home Alone 2: Lost in New York,18000000,358991681,340991681,18.943982277777778,6.3,Comedy,Macaulay Culkin,Chris Columbus,1
840,Close Encounters of the Third Kind,20000000,303788635,283788635,14.18943175,7.2,Science Fiction,Richard Dreyfuss,Steven Spielberg,1
9682,Pulse,38000000,29907685,-8092315,-0.21295565789473683,5.0,Horror,Kristen Bell,Jim Sonzero,0
96,Beverly Hills Cop II,20000000,299965036,279965036,13.9982518,6.1,Action,Eddie Murphy,Tony Scott,1
10678,Bringing Down the House,20000000,132675402,112675402,5.6337701,5.4,Comedy,Steve Martin,Adam Shankman,1
274,The Silence of the Lambs,19000000,272742922,253742922,13.354890631578947,8.1,Crime,Jodie Foster,Jonathan Demme,1
8872,Wayne's World,20000000,121697323,101697323,5.08486615,6.5,Music,Mike Myers,Penelope Spheeris,1
16290,Jackass 3D,20000000,117224271,97224271,4.86121355,6.4,Comedy,Johnny Knoxville,Jeff Tremaine,1
579,Jaws 2,20000000,187884007,167884007,8.39420035,5.9,Horror,Roy Scheider,Jeannot Szwarc,1
14405,Beverly Hills Chihuahua,20000000,149281606,129281606,6.4640803,4.9,Adventure,Drew Barrymore,Raja Gosnell,1
138843,The Conjuring,13000000,318000141,305000141,23.46154930769231,7.4,Horror,Patrick Wilson,James Wan,1
11637,Are We There Yet?,32000000,97918663,65918663,2.05995821875,5.2,Adventure,Ice Cube,Brian Levant,1
226486,Tammy,20000000,100525432,80525432,4.0262716,5.0,Comedy,Melissa McCarthy,Ben Falcone,1
1584,School of Rock,35000000,131282949,96282949,2.7509414,6.7,Comedy,Jack Black,Richard Linklater,1
9312,Mortal Kombat,18000000,122195920,104195920,5.788662222222222,5.4,Action,Christopher Lambert,Paul W.S. Anderson,1
12153,White Chicks,37000000,113086475,76086475,2.056391216216216,6.3,Comedy,Shawn Wayans,Keenen Ivory Wayans,1
65057,The Descendants,20000000,177243185,157243185,7.86215925,6.7,Comedy,George Clooney,Alexander Payne,1
76203,12 Years a Slave,20000000,187000000,167000000,8.35,7.9,Drama,Chiwetel Ejiofor,Steve McQueen,1
13497,Drumline,20000000,57588485,37588485,1.87942425,6.2,Drama,Nick Cannon,Charles Stone III,1
35688,Why Did I Get Married Too?,20000000,60072596,40072596,2.0036298,6.1,Comedy,Tyler Perry,Tyler Perry,1
162,Edward Scissorhands,20000000,53000000,33000000,1.65,7.5,Fantasy,Johnny Depp,Tim Burton,1
296096,Me Before You,20000000,207945075,187945075,9.39725375,7.6,Drama,Emilia Clarke,Thea Sharrock,1
1051,The French Connection,1800000,41158757,39358757,21.86597611111111,7.4,Action,Gene Hackman,William Friedkin,1
376659,Bad Moms,20000000,183936074,163936074,8.1968037,6.3,Comedy,Mila Kunis,Jon Lucas,1
10073,Date Movie,20000000,48548426,28548426,1.4274213,3.6,Comedy,Alyson Hannigan,Jason Friedberg,1
16690,Return to Never Land,20000000,109862682,89862682,4.4931341,6.1,Adventure,Harriet Owen,Robin Budd,1
273895,Selma,20000000,66787908,46787908,2.3393954,7.4,History,David Oyelowo,Ava DuVernay,1
14873,The Jungle Book 2,20000000,135680000,115680000,5.784,5.6,Family,John Goodman,Steve Trenbirth,1
8968,Boogeyman,20000000,67192859,47192859,2.35964295,4.6,Thriller,Emily Deschanel,Stephen T. Kay,1
9963,Premonition,20000000,84146832,64146832,3.2073416,5.8,Thriller,Sandra Bullock,Mennan Yapo,1
15655,The Tigger Movie,30000000,45554533,15554533,0.5184844333333334,6.3,Animation,Jim Cummings,Jun Falkenstein,0
21208,Orphan,20000000,41596251,21596251,1.07981255,6.7,Horror,Vera Farmiga,Jaume Collet-Serra,1
272878,Max,20000000,43967255,23967255,1.19836275,6.8,Adventure,Thomas Haden Church,Boaz Yakin,1
9760,Epic Movie,20000000,86865564,66865564,3.3432782,3.2,Action,Kal Penn,Jason Friedberg,1
314365,Spotlight,20000000,88346473,68346473,3.41732365,7.8,Drama,Mark Ruffalo,Tom McCarthy,1
13279,Lakeview Terrace,20000000,27640028,7640028,0.3820014,5.9,Drama,Samuel L. Jackson,Neil LaBute,0
1975,The Grudge 2,20000000,39143839,19143839,0.95719195,5.2,Horror,Sarah Michelle Gellar,Takashi Shimizu,0
33644,How Stella Got Her Groove Back,20000000,37672350,17672350,0.8836175,6.0,Comedy,Angela Bassett,Kevin Rodney Sullivan,0
9895,Man of the Year,20000000,41237648,21237648,1.0618824,5.8,Comedy,Robin Williams,Barry Levinson,1
9570,The Black Hole,20000000,35841901,15841901,0.79209505,6.1,Adventure,Maximilian Schell,Gary Nelson,0
27579,The American,20000000,65464324,45464324,2.2732162,5.8,Crime,George Clooney,Anton Corbijn,1
16052,Selena,20000000,60000000,40000000,2.0,7.0,Drama,Jennifer Lopez,Gregory Nava,1
40264,Vampires Suck,20000000,80547866,60547866,3.0273933,4.2,Horror,Chris Riggi,Jason Friedberg,1
1164,Babel,25000000,135330182,110330182,4.41320728,6.9,Drama,Brad Pitt,Alejandro González Iñárritu,1
239678,This Is Where I Leave You,19800000,41296320,21496320,1.0856727272727273,6.5,Drama,Jason Bateman,Shawn Levy,1
14359,Doubt,20000000,50907234,30907234,1.5453617,7.0,Drama,Meryl Streep,John Patrick Shanley,1
3989,Team America: World Police,32000000,50907422,18907422,0.5908569375,6.6,Music,Trey Parker,Trey Parker,0
76617,Texas Chainsaw 3D,20000000,47241945,27241945,1.36209725,5.3,Horror,Alexandra Daddario,John Luessenhop,1
4258,Scary Movie 5,20000000,78378744,58378744,2.9189372,4.6,Comedy,Simon Rex,Malcolm D. Lee,1
20391,Paint Your Wagon,20000000,31678778,11678778,0.5839389,6.2,Drama,Lee Marvin,Joshua Logan,0
10139,Milk,20000000,54586584,34586584,1.7293292,7.1,History,Sean Penn,Gus Van Sant,1
335778,Risen,20000000,46069568,26069568,1.3034784,5.7,Action,Tom Felton,Kevin Reynolds,1
9645,Ghost Ship,35000000,68349884,33349884,0.9528538285714285,5.3,Horror,Gabriel Byrne,Steve Beck,0
55465,A Very Harold & Kumar Christmas,19000000,35387212,16387212,0.8624848421052631,6.0,Comedy,Neil Patrick Harris,Todd Strauss-Schulson,0
617,Wild Things,20000000,67200000,47200000,2.36,6.3,Crime,Matt Dillon,John McNaughton,1
48289,The Debt,20000000,45636368,25636368,1.2818184,6.3,Drama,Helen Mirren,John Madden,1
243,High Fidelity,30000000,47126295,17126295,0.5708765,7.0,Comedy,John Cusack,Stephen Frears,0
8848,The Bank Job,20000000,64822796,44822796,2.2411398,6.6,Thriller,Jason Statham,Roger Donaldson,1
38,Eternal Sunshine of the Spotless Mind,20000000,72258126,52258126,2.6129063,7.9,Science Fiction,Jim Carrey,Michel Gondry,1
38303,You Again,20000000,32005248,12005248,0.6002624,6.0,Comedy,Kristen Bell,Andy Fickman,0
1266,Street Kings,20000000,65569869,45569869,2.27849345,6.3,Action,Keanu Reeves,David Ayer,1
107985,The World's End,20000000,46089287,26089287,1.30446435,6.7,Comedy,Simon Pegg,Edgar Wright,1
19901,Daybreakers,20000000,51416464,31416464,1.5708232,6.0,Fantasy,Ethan Hawke,Michael Spierig,1
34016,She's Out of My League,20000000,49779728,29779728,1.4889864,5.9,Comedy,Alice Eve,Jim Field Smith,1
